file,occupancy_total,occupancy_fraction,occupancy_x_mean,occupancy_y_mean,occupancy_z_mean,occupancy_gradient_x,occupancy_gradient_y,occupancy_gradient_z,occupancy_gradient_total,occupancy_surface,grid_entropy,grid_moi_1,grid_moi_2,grid_moi_3,moi_principal_3,rdf_mean,rdf_kurtosis,entropy_spatial,ms_bandwidth,n_vacancies
678.004000,137.0,0.137,1.37,1.37,1.37,102.0,120.0,102.0,324.0,324.0,4.919980912128125,764.3977183630398,713.5669681474269,634.3856784530373,3062.056029473038,5.757809296380116,-0.7001770475582982,4.976733742420574,5.203529098393482,8.0
679.005000,136.0,0.136,1.36,1.36,1.36,104.0,122.0,112.0,338.0,338.0,4.912654872136052,814.3789688735761,739.8084663567383,657.547858887332,3101.0686219142062,5.765165121614333,-0.7125585684995528,4.983606621708337,5.203438038125684,8.0
68.002000,68.0,0.068,0.68,0.68,0.68,80.0,92.0,98.0,270.0,270.0,4.219507698376108,327.2768262536118,285.6622474574838,232.64916158302205,851.7715270875273,4.478252417045374,-0.550802816867848,4.276666119016054,4.122248486207725,2.0
680.000000,133.0,0.133,1.33,1.33,1.33,84.0,104.0,106.0,294.0,294.0,4.890349114921754,756.8993713325091,636.3109688873274,621.9174793290359,3277.6392244492863,5.842364136077691,-0.6392446399981413,5.010635294096253,5.30675419732662,8.0
681.001000,132.0,0.132,1.32,1.32,1.32,94.0,112.0,112.0,318.0,318.0,4.88280190938637,699.9885765864269,662.5752285690387,611.1786190869589,3064.5465542354623,5.773053305985165,-0.5955749922500337,4.976733742420574,5.215094382936964,8.0
682.002000,133.0,0.133,1.33,1.33,1.33,86.0,96.0,106.0,288.0,288.0,4.890349114921754,718.589668304675,605.6723472580398,601.4823453395413,3183.393503454201,5.80350716664583,-0.6695793418468514,4.983606621708337,5.238714265868471,8.0
683.003000,132.0,0.132,1.32,1.32,1.32,86.0,98.0,104.0,288.0,288.0,4.88280190938637,702.4791137136028,607.5749057136316,590.7035563303413,3033.906899564067,5.751311662029097,-0.559985142491985,4.955827057601261,5.188513197750933,8.0
684.004000,132.0,0.132,1.32,1.32,1.32,92.0,100.0,104.0,296.0,296.0,4.88280190938637,721.4416045453838,623.9732457984003,591.2366648077307,3146.084571122187,5.77460432062359,-0.6065599968576194,4.983606621708337,5.220237763655072,8.0
685.005000,132.0,0.132,1.32,1.32,1.32,92.0,102.0,108.0,302.0,302.0,4.88280190938637,714.8065354545823,619.1112920050338,595.097324055535,3182.0325445984818,5.777171961103276,-0.6104474571278207,4.983606621708337,5.219787347483642,8.0
686.000000,136.0,0.136,1.36,1.36,1.36,98.0,114.0,114.0,326.0,326.0,4.912654872136052,787.6923144301537,675.3681317686955,639.9542596835039,3340.526181075445,5.820412034926929,-0.748888971531108,5.003946305945462,5.154685814006861,8.0
687.001000,138.0,0.138,1.38,1.38,1.38,96.0,102.0,104.0,302.0,302.0,4.927253671357204,711.303084700441,671.3600709173766,668.264380614066,3342.976691482907,5.799102194431936,-0.7172981016493312,4.997212273764116,5.18435145651542,8.0
688.002000,138.0,0.138,1.38,1.38,1.38,114.0,120.0,108.0,342.0,342.0,4.927253671357204,789.1947140097934,731.5298312998367,682.2319764295003,3197.4182718997217,5.794408068027535,-0.7156059291155694,4.990432586778736,5.199160827339642,8.0
689.003000,136.0,0.136,1.36,1.36,1.36,100.0,124.0,106.0,330.0,330.0,4.912654872136052,796.039764283891,696.7060924774233,659.1070844151568,3311.9561237496396,5.810892869457456,-0.7060066623133068,5.003946305945462,5.1827193022275795,8.0
69.003000,70.0,0.07,0.7,0.7,0.7,80.0,88.0,98.0,266.0,266.0,4.248495235049358,342.4217815479443,295.309734890709,249.72562641848975,851.300866798269,4.469570430785944,-0.588859784409479,4.276666119016054,4.1042946521153265,2.0
690.004000,130.0,0.13,1.3,1.3,1.3,106.0,120.0,100.0,326.0,326.0,4.867534437455583,718.1142020805297,646.3214845269554,590.4720057002071,3182.5494140694564,5.774342840096369,-0.675799098849573,4.990432586778736,5.18807762477909,8.0
691.005000,140.0,0.14,1.4,1.4,1.4,94.0,120.0,108.0,322.0,322.0,4.9416424086093045,824.5049224271997,726.7697113432347,670.1825090867086,3236.991151654022,5.795559228318604,-0.6952643533016647,5.003946305945462,5.166854993148374,8.0
692.000000,135.0,0.135,1.35,1.35,1.35,100.0,130.0,116.0,346.0,346.0,4.90527476493843,817.5349545274012,707.4351392225288,656.6595358796995,3280.2743659713615,5.832771348144582,-0.7453793897721002,5.010635294096253,5.265821297312675,8.0
693.001000,131.0,0.131,1.31,1.31,1.31,104.0,122.0,106.0,332.0,332.0,4.875197310101152,756.7987036468674,675.9094869573055,631.6582216095682,3220.1945649857175,5.780429882247268,-0.7189764245972414,4.983606621708337,5.218336355291634,8.0
694.002000,140.0,0.14,1.4,1.4,1.4,102.0,112.0,112.0,326.0,326.0,4.9416424086093045,789.8866019851575,704.646107158465,666.0244337135206,3285.2043155804986,5.826933018100339,-0.7516758865948958,5.010635294096253,5.275391133017036,8.0
695.003000,134.0,0.134,1.34,1.34,1.34,106.0,116.0,118.0,340.0,340.0,4.897839786550913,767.1271714919463,678.1577086967633,643.0434780202454,3130.4324575871137,5.773677485515858,-0.7693424889774718,4.976733742420574,5.219600563638705,8.0
696.004000,130.0,0.13,1.3,1.3,1.3,104.0,122.0,114.0,340.0,340.0,4.867534437455583,742.4462328551994,673.5805695780806,636.6962744897971,3259.9482274641823,5.787942471253044,-0.7201635285174448,4.990432586778736,5.191809864563214,8.0
697.005000,139.0,0.139,1.39,1.39,1.39,116.0,126.0,126.0,368.0,368.0,4.934473919230692,819.8069761476606,731.9159144113472,704.7663180740857,3167.156510041442,5.784537255172046,-0.7232799947136694,4.997212273764116,5.171074000259221,8.0
698.000000,142.0,0.142,1.42,1.42,1.42,116.0,140.0,116.0,372.0,372.0,4.9558270434012615,886.3469260965435,799.3009612274008,743.0,3330.831408000001,5.830420516526715,-0.7458615503376005,5.010635294096253,5.289615166545102,8.0
699.001000,136.0,0.136,1.36,1.36,1.36,104.0,126.0,112.0,342.0,342.0,4.912654872136052,786.1016987657272,707.6709912379245,665.1537805845838,3127.8347535084017,5.758319573381719,-0.7102360796469802,4.976733742420574,5.2040464087971,8.0
7.001000,46.0,0.046,0.46,0.46,0.46,88.0,84.0,90.0,262.0,262.0,3.8286413918890942,267.3899977858938,254.91712186605378,222.60592382631322,436.36101331892434,3.7879892301965428,-1.1305372185646079,3.8286413964890946,3.2309979570375478,1.0
70.004000,67.0,0.067,0.67,0.67,0.67,50.0,72.0,62.0,184.0,184.0,4.204692612690966,274.62254696092845,225.81252033986144,177.95299240070256,840.3977036137643,4.449412218288891,-0.5652783383794717,4.276666119016054,4.097380583996436,2.0
700.002000,134.0,0.134,1.34,1.34,1.34,112.0,126.0,102.0,340.0,340.0,4.897839786550913,793.2395378536011,710.9983263648969,668.5531805576218,3229.70287380187,5.794516457591664,-0.7322004192128291,4.990432586778736,5.193901432601995,8.0
701.003000,140.0,0.14,1.4,1.4,1.4,114.0,128.0,132.0,374.0,374.0,4.9416424086093045,828.8020949515032,750.8149043326436,718.4401435729961,3197.5234562751143,5.7793611004042935,-0.7260807390122088,4.976733742420574,5.2228692074012555,8.0
702.004000,134.0,0.134,1.34,1.34,1.34,100.0,124.0,120.0,344.0,344.0,4.897839786550913,801.3066596596432,702.6268656716416,664.3202060119984,3253.9779649644856,5.7909345742442255,-0.7289935777897747,4.997212273764116,5.183703257133751,8.0
703.005000,139.0,0.139,1.39,1.39,1.39,102.0,120.0,106.0,328.0,328.0,4.934473919230692,819.3589325629999,708.1934910079904,668.0446987311682,3215.557514553115,5.804740181077241,-0.7108118152967791,4.997212273764116,5.188080105338062,8.0
704.000000,160.0,0.16,1.6,1.6,1.6,114.0,120.0,108.0,342.0,342.0,5.075173799233826,901.462289619446,880.0457973784797,865.9169130020734,4601.4152635060245,6.175330575496947,-0.6676324321963301,5.170483995038152,5.663137838428972,12.0
705.001000,161.0,0.161,1.61,1.61,1.61,136.0,150.0,154.0,440.0,440.0,5.081404348884462,1003.1833546099049,945.7731276517387,924.3105984836978,4428.358181730777,6.144908270733003,-0.6156760434232611,5.153291594497778,5.576339212063051,12.0
706.002000,152.0,0.152,1.52,1.52,1.52,90.0,104.0,104.0,298.0,298.0,5.023880505646275,816.7580264472529,773.5853431419666,769.3671567265696,4538.743826222957,6.16805811648099,-0.6295492372970681,5.1647859739235145,5.648211277832642,12.0
707.003000,154.0,0.154,1.54,1.54,1.54,144.0,152.0,152.0,448.0,448.0,5.03695258701363,903.372463132383,880.8571158206703,806.1470444235705,4526.664029330127,6.152244135263575,-0.626665194730696,5.1647859739235145,5.634073512487773,12.0
708.004000,158.0,0.158,1.58,1.58,1.58,108.0,104.0,116.0,328.0,328.0,5.062595017226968,861.03056730224,851.5044453705897,816.161189858816,4481.471273261263,6.144590214151885,-0.6378107733499649,5.159055299214527,5.562661445348881,12.0
709.005000,158.0,0.158,1.58,1.58,1.58,106.0,104.0,104.0,314.0,314.0,5.062595017226968,843.573951636635,824.6292764990468,808.7587971807742,4484.5062575660895,6.151322817230305,-0.6386590334142146,5.1647859739235145,5.632225359428219,12.0
71.005000,72.0,0.072,0.72,0.72,0.72,80.0,88.0,94.0,262.0,262.0,4.276666111816056,367.269487665402,313.1320944861058,251.48730673738112,840.5978681008095,4.449868415583591,-0.5882982917257897,4.276666119016054,4.10393171992755,2.0
710.000000,145.0,0.145,1.45,1.45,1.45,114.0,128.0,118.0,360.0,360.0,4.976733727920575,847.918595142513,780.3938701437728,716.8461554033695,3287.1793114317693,5.828033118971537,-0.7422051843703965,5.010635294096253,5.268089829654844,8.0
711.001000,136.0,0.136,1.36,1.36,1.36,102.0,124.0,118.0,344.0,344.0,4.912654872136052,795.8482228270091,704.5662898241096,667.2031344077044,3230.15347157181,5.800179965891713,-0.685245235885771,4.990432586778736,5.196853207998901,8.0
712.002000,134.0,0.134,1.34,1.34,1.34,94.0,98.0,108.0,300.0,300.0,4.897839786550913,727.4570343061152,650.1393875276203,615.9259662259664,3389.731140878389,5.824459967670352,-0.7359684085239855,5.003946305945462,5.190944039540442,8.0
713.003000,136.0,0.136,1.36,1.36,1.36,100.0,116.0,114.0,330.0,330.0,4.912654872136052,783.3406529245605,677.8189294334367,666.6639470537684,3194.8547861056213,5.778362113070446,-0.7050986797609973,4.983606621708337,5.201564058702916,8.0
714.004000,136.0,0.136,1.36,1.36,1.36,96.0,120.0,122.0,338.0,338.0,4.912654872136052,782.2898409962986,687.1261417729904,650.4222525248291,3270.653399116109,5.831175798318353,-0.7350068276067816,5.017279836814925,5.261007451341171,8.0
715.005000,133.0,0.133,1.33,1.33,1.33,108.0,134.0,112.0,354.0,354.0,4.890349114921754,804.8098076467447,707.9305261626461,658.598012055271,3251.966875538521,5.793865141749037,-0.729885495985831,4.990432586778736,5.1961154309418145,8.0
716.000000,135.0,0.135,1.35,1.35,1.35,98.0,128.0,118.0,344.0,344.0,4.90527476493843,815.1747915164009,710.443757436542,664.722191787798,3301.2683036554363,5.818474786653437,-0.7475939609974858,5.003946305945462,5.167885450405382,8.0
717.001000,134.0,0.134,1.34,1.34,1.34,104.0,114.0,116.0,334.0,334.0,4.897839786550913,754.884058179259,682.7615588106163,630.57826360714,3095.8398779559716,5.760614412819281,-0.7057073909505087,4.969813299576,5.1257498997133,8.0
718.002000,134.0,0.134,1.34,1.34,1.34,104.0,120.0,102.0,326.0,326.0,4.897839786550913,775.4520889459205,702.9387377401006,649.9375315229346,3234.202516576282,5.815967941238107,-0.726839432437008,4.997212273764116,5.203129431219759,8.0
719.003000,138.0,0.138,1.38,1.38,1.38,112.0,120.0,130.0,362.0,362.0,4.927253671357204,791.5212479227878,729.5786176139706,684.2044822893284,3133.3914839722916,5.763893547885417,-0.6828194032953174,4.976733742420574,5.214285302081519,8.0
72.000000,47.0,0.047,0.47,0.47,0.47,94.0,94.0,94.0,282.0,282.0,3.8501475970100585,345.4364697557802,331.4496938658926,300.39043212300845,458.483195877702,3.8276316362949867,-1.0830068245661981,3.850147601710058,3.2202556414785426,1.0
720.004000,133.0,0.133,1.33,1.33,1.33,96.0,112.0,114.0,322.0,322.0,4.890349114921754,787.1176971875856,689.8302382146088,626.1498089587081,3224.574609343106,5.804153460930335,-0.7295649564455986,5.003946305945462,5.172061670232046,8.0
721.005000,142.0,0.142,1.42,1.42,1.42,96.0,118.0,108.0,322.0,322.0,4.9558270434012615,821.9807426933684,742.2028927349887,676.6332659800938,3196.872294929566,5.806847254880342,-0.7128302368115027,5.003946305945462,5.161652891250907,8.0
722.000000,132.0,0.132,1.32,1.32,1.32,94.0,134.0,110.0,338.0,338.0,4.88280190938637,804.6199617902652,689.7236084925886,654.6715812322981,3298.8209331748417,5.823396767898787,-0.7525589141633278,5.003946305945462,5.173176813836576,8.0
723.001000,141.0,0.141,1.41,1.41,1.41,132.0,134.0,142.0,408.0,408.0,4.948759876278167,892.4680738191464,799.7685670831811,766.6286073246227,3181.3375141123606,5.768176698065773,-0.6975528933776647,4.969813299576,5.144796942808586,8.0
724.002000,138.0,0.138,1.38,1.38,1.38,104.0,120.0,126.0,350.0,350.0,4.927253671357204,817.0368198814057,750.6948238875502,674.6741533324933,3242.235390620856,5.83180639272909,-0.6963434377030251,5.003946305945462,5.191846663360228,8.0
725.003000,132.0,0.132,1.32,1.32,1.32,100.0,116.0,110.0,326.0,326.0,4.88280190938637,734.3750350375473,665.1722712967664,632.9223906353831,3124.0539119521477,5.7616377619118815,-0.7269982127219619,4.969813299576,5.146619809895238,8.0
726.004000,138.0,0.138,1.38,1.38,1.38,100.0,124.0,108.0,332.0,332.0,4.927253671357204,785.7111765604536,730.0499633020545,659.0504543403899,3106.4692671800126,5.758928227254739,-0.7133854237372264,4.983606621708337,5.1872022719642645,8.0
727.005000,138.0,0.138,1.38,1.38,1.38,94.0,114.0,106.0,314.0,314.0,4.927253671357204,763.5903486051598,672.5692919182568,662.7099246939747,3345.0937860004774,5.808489243842198,-0.7260609963854492,5.003946305945462,5.181168182433794,8.0
728.000000,137.0,0.137,1.37,1.37,1.37,98.0,102.0,108.0,308.0,308.0,4.919980912128125,741.4750654146414,680.5718243314017,658.2450810568761,3374.5897490546176,5.822449016641114,-0.7498641587362012,5.003946305945462,5.1597114971446985,8.0
729.001000,132.0,0.132,1.32,1.32,1.32,98.0,136.0,116.0,350.0,350.0,4.88280190938637,794.1791363508567,703.2396547245582,644.2175725609483,3144.6366592522004,5.785147732896218,-0.7377749886869354,4.983606621708337,5.207675070572653,8.0
73.001000,47.0,0.047,0.47,0.47,0.47,90.0,88.0,82.0,260.0,260.0,3.8501475970100585,304.31725229070076,256.1197729677771,252.83957048620283,469.71627418851523,3.827877304730527,-1.0023445065485153,3.850147601710058,3.254265893806214,1.0
730.002000,138.0,0.138,1.38,1.38,1.38,98.0,114.0,106.0,318.0,318.0,4.927253671357204,807.2355311188654,741.3692753208916,661.685048632707,3227.7230430538675,5.826568107272011,-0.73789732760225,5.003946305945462,5.181887697270941,8.0
731.003000,132.0,0.132,1.32,1.32,1.32,106.0,124.0,114.0,344.0,344.0,4.88280190938637,768.8266130415169,693.969462049211,646.6887733941206,3219.5615261840503,5.78402536287565,-0.684163935719285,4.990432586778736,5.192660190645137,8.0
732.004000,133.0,0.133,1.33,1.33,1.33,94.0,118.0,108.0,320.0,320.0,4.890349114921754,768.5214837313267,704.1759705943421,630.3100644713238,3116.913392931603,5.7762597575304016,-0.765974665126941,4.983606621708337,5.198072656478457,8.0
733.005000,137.0,0.137,1.37,1.37,1.37,102.0,118.0,120.0,340.0,340.0,4.919980912128125,771.6423024912237,705.1459638394559,692.058448997787,3181.74824993117,5.761428889592888,-0.714928307892789,4.976733742420574,5.199955195421365,8.0
734.000000,137.0,0.137,1.37,1.37,1.37,98.0,102.0,108.0,308.0,308.0,4.919980912128125,741.4750654146414,680.5718243314017,658.2450810568761,3374.589749054616,5.822449016641113,-0.7498641587362007,5.003946305945462,5.1597114971446985,8.0
735.001000,139.0,0.139,1.39,1.39,1.39,110.0,130.0,114.0,354.0,354.0,4.934473919230692,799.1865170424119,756.8925289477529,656.3526086860943,3149.042946664865,5.792294885269135,-0.7001075524520068,4.990432586778736,5.182675718853203,8.0
736.002000,132.0,0.132,1.32,1.32,1.32,92.0,110.0,106.0,308.0,308.0,4.88280190938637,720.1735110512313,653.1437685489993,632.2281749452238,3273.808982577707,5.815107326413955,-0.7274619026737446,4.997212273764116,5.1970944915894846,8.0
737.003000,136.0,0.136,1.36,1.36,1.36,126.0,144.0,128.0,398.0,398.0,4.912654872136052,815.0130140293428,767.161814321746,709.2663481194986,3091.7617286144946,5.74217145065436,-0.6829295741159376,4.969813299576,5.137662395747169,8.0
738.004000,136.0,0.136,1.36,1.36,1.36,102.0,124.0,112.0,338.0,338.0,4.912654872136052,809.085435003131,730.0864049501932,652.0928659290291,3167.60236359075,5.780976960409977,-0.7242038207374493,4.990432586778736,5.186088846727956,8.0
739.005000,131.0,0.131,1.31,1.31,1.31,100.0,120.0,106.0,326.0,326.0,4.875197310101152,741.5814229142152,676.750299971083,642.1262923818774,3288.568340650424,5.785304346424165,-0.7033161203573615,4.990432586778736,5.189429849399985,8.0
74.002000,45.0,0.045,0.45,0.45,0.45,82.0,82.0,84.0,248.0,248.0,3.8066624852703197,265.21366211612474,257.35356119915957,236.36611001804914,436.1242269412893,3.7806033972261894,-1.1213535407876305,3.8066624897703196,3.2164736391295294,1.0
740.000000,151.0,0.151,1.51,1.51,1.51,116.0,124.0,120.0,360.0,360.0,5.017279821714925,845.468819258829,786.3324112750944,766.2649946316395,4088.100981159934,6.0372145804445205,-0.48234362176917367,5.1179938124167546,5.447732905406442,10.0
741.001000,148.0,0.148,1.48,1.48,1.48,108.0,108.0,122.0,338.0,338.0,4.997212258964115,788.3796784832364,748.2173124734408,724.6057117460263,4162.520222688694,6.037924794676956,-0.4488312578934077,5.12396397940326,5.450468266554582,10.0
742.002000,150.0,0.15,1.5,1.5,1.5,112.0,120.0,132.0,364.0,364.0,5.010635279096256,863.2606595097146,819.7865347350333,737.4061390885855,4088.6194241393005,6.023664899695259,-0.5521984254598977,5.1179938124167546,5.451667375686373,10.0
743.003000,147.0,0.147,1.47,1.47,1.47,138.0,128.0,142.0,408.0,408.0,4.990432572078737,846.4209256345463,769.8750233774367,743.7856836410779,3840.274857153129,5.977891403641784,-0.5562760464637826,5.087596335232383,5.406183701289352,10.0
744.004000,151.0,0.151,1.51,1.51,1.51,112.0,118.0,120.0,350.0,350.0,5.017279821714925,812.4684329719274,775.3796296718905,758.0592221243941,4218.048442660461,6.056663096056042,-0.5312456208143268,5.13579843705026,5.540787464464346,10.0
745.005000,151.0,0.151,1.51,1.51,1.51,96.0,106.0,98.0,300.0,300.0,5.017279821714925,805.9776415722887,768.3373301117291,715.7512534815455,3954.8148753029377,6.015604165569489,-0.5486906381669585,5.10594547390058,5.464438784252916,10.0
746.000000,132.0,0.132,1.32,1.32,1.32,94.0,134.0,110.0,338.0,338.0,4.88280190938637,804.6199617902652,689.7236084925886,654.6715812322981,3298.8209331748417,5.823396767898787,-0.7525589141633278,5.003946305945462,5.173176813836576,8.0
747.001000,141.0,0.141,1.41,1.41,1.41,132.0,134.0,142.0,408.0,408.0,4.948759876278167,892.4680738191464,799.7685670831811,766.6286073246227,3181.3375141123606,5.768176698065773,-0.6975528933776647,4.969813299576,5.144796942808586,8.0
748.002000,138.0,0.138,1.38,1.38,1.38,104.0,120.0,126.0,350.0,350.0,4.927253671357204,817.0368198814057,750.6948238875502,674.6741533324933,3242.235390620856,5.83180639272909,-0.6963434377030251,5.003946305945462,5.191846663360228,8.0
749.003000,132.0,0.132,1.32,1.32,1.32,100.0,116.0,110.0,326.0,326.0,4.88280190938637,734.3750350375473,665.1722712967664,632.9223906353831,3124.0539119521477,5.7616377619118815,-0.7269982127219619,4.969813299576,5.146619809895238,8.0
75.003000,47.0,0.047,0.47,0.47,0.47,94.0,94.0,94.0,282.0,282.0,3.8501475970100585,332.21207748438457,313.151925680015,297.01897555900496,458.6672766318921,3.816963281766414,-1.0564667122143576,3.850147601710058,3.250506836158512,1.0
750.004000,138.0,0.138,1.38,1.38,1.38,100.0,124.0,108.0,332.0,332.0,4.927253671357204,785.7111765604536,730.0499633020545,659.0504543403899,3106.4692671800126,5.758928227254739,-0.7133854237372264,4.983606621708337,5.1872022719642645,8.0
751.005000,138.0,0.138,1.38,1.38,1.38,94.0,114.0,106.0,314.0,314.0,4.927253671357204,763.5903486051598,672.5692919182568,662.7099246939747,3345.0937860004774,5.808489243842198,-0.7260609963854492,5.003946305945462,5.181168182433794,8.0
752.000000,145.0,0.145,1.45,1.45,1.45,82.0,92.0,102.0,276.0,276.0,4.976733727920575,760.3262693483978,707.2834199570381,672.5558279359433,3722.478229203298,5.9579882959278425,-0.7401945449448744,5.0689042022202315,5.2912657281479225,9.0
753.001000,142.0,0.142,1.42,1.42,1.42,100.0,94.0,112.0,306.0,306.0,4.9558270434012615,741.9325488137731,700.7944554480327,681.0617281325602,3549.130188843047,5.902167610352205,-0.6909153653307594,5.0369526024136295,5.270952761788468,9.0
754.002000,151.0,0.151,1.51,1.51,1.51,102.0,104.0,108.0,314.0,314.0,5.017279821714925,811.2886714909158,774.5055837812306,751.2123672444098,3663.0669984007723,5.958395322743644,-0.6926897260144047,5.062595033026966,5.336090123308465,9.0
755.003000,151.0,0.151,1.51,1.51,1.51,110.0,122.0,120.0,352.0,352.0,5.017279821714925,858.242923542967,807.4073430134382,793.051720198561,3622.261235393081,5.914826564531306,-0.7410708506756856,5.043425116919245,5.361135694009978,9.0
756.004000,153.0,0.153,1.53,1.53,1.53,140.0,128.0,130.0,398.0,398.0,5.030437906092434,902.7745625244818,850.6379704291066,834.8227611640582,3658.041317118146,5.902829410347325,-0.7080372611305985,5.049856007249538,5.329890500680538,9.0
757.005000,150.0,0.15,1.5,1.5,1.5,104.0,114.0,118.0,336.0,336.0,5.010635279096256,844.1250778049862,801.6951719381824,738.7130835901647,3627.107338076389,5.90748211883866,-0.7074530169224995,5.049856007249538,5.348544081872037,9.0
758.000000,142.0,0.142,1.42,1.42,1.42,94.0,120.0,116.0,330.0,330.0,4.9558270434012615,874.7731327680268,778.8203346631012,710.7023072167592,3723.7946640000014,6.073176081720139,-0.6915785271922776,5.099866427824199,5.389966833396902,10.0
759.001000,138.0,0.138,1.38,1.38,1.38,88.0,102.0,98.0,288.0,288.0,4.927253671357204,744.2003849262336,689.3238992971933,609.287309979472,3578.1945780092137,6.020285681893048,-0.6500548890619249,5.0751738152338275,5.452766430361686,10.0
76.004000,48.0,0.048,0.48,0.48,0.48,84.0,96.0,88.0,268.0,268.0,3.8712010061078903,292.06640902129755,257.97193947411074,253.91998483792494,461.168481465821,3.8456977538287576,-1.005950648897768,3.871201010907891,3.254961127554015,1.0
760.002000,142.0,0.142,1.42,1.42,1.42,96.0,120.0,122.0,338.0,338.0,4.9558270434012615,875.4043790072672,779.2717556476116,710.25344280991,3741.6476648977346,6.077176894413852,-0.6765510088373627,5.099866427824199,5.410438230739611,10.0
761.003000,153.0,0.153,1.53,1.53,1.53,102.0,110.0,106.0,318.0,318.0,5.030437906092434,932.363480465099,862.6385941272421,762.3574025318425,3745.7224911012327,6.077539646558761,-0.678436765329065,5.099866427824199,5.423044746968119,10.0
762.004000,143.0,0.143,1.43,1.43,1.43,102.0,118.0,122.0,342.0,342.0,4.962844615959905,865.8405880811093,754.1804199626879,698.3006702778813,3711.574078488115,6.053997313336791,-0.6630724340939471,5.093750200806762,5.418914897562912,10.0
763.005000,146.0,0.146,1.46,1.46,1.46,96.0,102.0,98.0,296.0,296.0,4.983606607108338,873.2530963607237,757.1136081479149,708.1127475461559,3696.2072894222133,6.02843690892053,-0.6626784989147194,5.087596335232383,5.413958551096277,10.0
764.000000,134.0,0.134,1.34,1.34,1.34,106.0,132.0,108.0,346.0,346.0,4.897839786550913,820.678008966791,726.7734917419816,648.6231261568989,3264.9535322413863,5.81052947702482,-0.7550061454494648,4.997212273764116,5.176376837928385,8.0
765.001000,136.0,0.136,1.36,1.36,1.36,100.0,118.0,102.0,320.0,320.0,4.912654872136052,784.3927156540392,714.0996597530302,660.7723304752841,3161.6216732633616,5.76856055273886,-0.7435814829960727,4.976733742420574,5.207446229052475,8.0
766.002000,140.0,0.14,1.4,1.4,1.4,104.0,120.0,124.0,348.0,348.0,4.9416424086093045,788.1143081918366,722.5928267657373,691.1642936138552,3263.287974636503,5.831355752008487,-0.7152543914022575,5.003946305945462,5.195811171641971,8.0
767.003000,135.0,0.135,1.35,1.35,1.35,102.0,134.0,114.0,350.0,350.0,4.90527476493843,819.3342356117225,702.1596615232972,668.6394361983142,3277.2590514037493,5.8209952637061715,-0.7425540741402625,5.003946305945462,5.1816071153638585,8.0
768.004000,134.0,0.134,1.34,1.34,1.34,100.0,112.0,106.0,318.0,318.0,4.897839786550913,763.1138192489916,661.096479325644,639.8643282910358,3137.4727815912106,5.751671220842543,-0.7374191739799136,4.969813299576,5.1324350773928185,8.0
769.005000,139.0,0.139,1.39,1.39,1.39,108.0,122.0,110.0,340.0,340.0,4.934473919230692,789.000528511437,709.4047795014643,657.3069222029264,3206.29835880406,5.789519631754938,-0.7316020466898179,4.990432586778736,5.189509562804715,8.0
77.005000,50.0,0.05,0.5,0.5,0.5,100.0,100.0,100.0,300.0,300.0,3.9120230004281464,442.84497146316454,417.63106163533274,390.4839669015025,498.9071133718301,3.897635577142677,-0.9885352738614452,3.9120230054281455,3.4261848869911957,1.0
770.000000,132.0,0.132,1.32,1.32,1.32,94.0,120.0,112.0,326.0,326.0,4.88280190938637,781.1676647663579,677.978407419298,638.5963520567683,3302.941439552527,5.818373247906185,-0.7486019418556626,5.003946305945462,5.155065404215448,8.0
771.001000,135.0,0.135,1.35,1.35,1.35,96.0,116.0,110.0,322.0,322.0,4.90527476493843,772.8431229436337,683.048419915439,654.4788275112977,3284.7226623443357,5.814267952944606,-0.7110315135409548,5.003946305945462,5.185477035031418,8.0
772.002000,144.0,0.144,1.44,1.44,1.44,102.0,120.0,114.0,336.0,336.0,4.969813285176,820.6547666867036,744.5830341678429,702.6371991454541,3291.9544923199483,5.830898105374626,-0.7020042667707274,5.003946305945462,5.186695594352423,8.0
773.003000,136.0,0.136,1.36,1.36,1.36,100.0,126.0,116.0,342.0,342.0,4.912654872136052,821.9473648225363,740.8939524659227,672.7910356527177,3169.5951876962613,5.793098471883853,-0.7270269286360969,4.990432586778736,5.193148409613047,8.0
774.004000,132.0,0.132,1.32,1.32,1.32,100.0,130.0,114.0,344.0,344.0,4.88280190938637,783.2867307814179,711.4879126083283,627.013235398133,3167.7087566568025,5.791150075465444,-0.698585837481823,4.997212273764116,5.171046083230666,8.0
775.005000,130.0,0.13,1.3,1.3,1.3,102.0,136.0,118.0,356.0,356.0,4.867534437455583,783.128393348921,686.6938967331523,640.5315560717723,3186.255219572577,5.7571912703081125,-0.6834739499655584,4.983606621708337,5.193119715341719,8.0
776.000000,156.0,0.156,1.56,1.56,1.56,136.0,142.0,146.0,424.0,424.0,5.049855991649537,977.7999265718498,875.4752011168999,851.4941030804819,3643.1732765338857,5.932593862009756,-0.6263905334242272,5.062595033026966,5.319455586701203,9.0
777.001000,144.0,0.144,1.44,1.44,1.44,108.0,114.0,132.0,354.0,354.0,4.969813285176,836.7852699922821,743.717255654722,706.9419187974404,3555.2032891697363,5.910316750783047,-0.5926881246132747,5.043425116919245,5.348744035906805,9.0
778.002000,148.0,0.148,1.48,1.48,1.48,140.0,130.0,144.0,414.0,414.0,4.997212258964115,920.9480324004431,843.1042914396927,779.6098383220266,3578.407656644821,5.934732725259993,-0.6094137168712499,5.056245805348309,5.340788033830231,9.0
